type, r, initial_value, iterations, map
mersenne, 3.5363555514486507, 0.5, 100, "0.8840888878621627,0.36239060330968303,0.8171232353576651,0.5284477013840428,0.8812270153436023,0.37013605849721853,0.824449512895678,0.5118256278799646,0.8835943445411665,0.36373318994315884,0.8184235622564928,0.5255251913928379,0.8817848270488223,0.36863092567959327,0.8230590518943317,0.5150095339960123,0.8832921960736505,0.3645526115941296,0.8192109265052219,0.5237497619656857,0.8820942022929867,0.36779519553014917,0.8222800753858299,0.51678727414847,0.8830922984039782,0.36509437586996857,0.8197288880299377,0.522579418390727,0.8822859472344423,0.3672768859468399,0.8217944818582525,0.5178932991808535,0.8829566523550849,0.3654618439273437,0.8200790296038508,0.5217871921687656,0.8824102444465524,0.3669407567494648,0.8214785537181728,0.5186119858367413,0.8828638730216426,0.3657131101861251,0.820317898622466,0.5212462323740288,0.8824925685140264,0.36671807275588525,0.8212688127692371,0.5190887234937274,0.8828003128732554,0.36588520950799513,0.8204812490639994,0.520876064980109,0.8825477084343601,0.36656889421412253,0.8211281087449195,0.5194083670054386,0.8827567967974527,0.36600301980258976,0.8205929495457368,0.5206228325821406,0.8825848715186544,0.3664683390524345,0.8210331771042864,0.5196239482770988,0.8827270396521392,0.3660835730798014,0.8206692687062397,0.5204497612402945,0.88261000966293,0.3664003152047134,0.820968916919637,0.5197698412375426,0.882706715238716,0.36613858813511596,0.8207213656335556,0.520331595753998,0.8826270511795578,0.36635419829889676,0.820925332982116,0.5198687753066787,0.8826928470327315,0.3661761255548361,0.8207568996942588,0.5202509869069777,0.8826386197132167,0.3663228909372879,0.8208957366035247,0.5199359504292134,0.8826833912164326,0.3662017190691889,0.8207811215778248,0.520196034561248,0.8826464798246757,0.366301618958792,0.8208756232076185,0.5199815984190388,0.8826769474254283,0.3662191597455277,0.8207976249034554,0.5201585909816191"
mersenne, 3.536455789464526, 0.5, 100, "0.8841139473661315,0.3623327957337053,0.817090120840651,0.5285369517106268,0.8812340076711742,0.3701276958257723,0.8244652004249501,0.5118041349248525,0.8836211860992387,0.363670672807928,0.8183864924459654,0.5256235704962445,0.8817920259070885,0.36862193504648866,0.8230740274681764,0.5149899124420817,0.8833193146797144,0.3644894239199765,0.8191735986635653,0.523848879686806,0.8821025207228366,0.3677831397314813,0.8222921093541723,0.5167744910430675,0.8831188468825439,0.36503278680710405,0.8196933430568663,0.5226746083440662,0.8822957215419731,0.36726086757128634,0.8218027376481081,0.51788918825282,0.8829821999757586,0.3654030018779424,0.8200462697931312,0.5218761430639983,0.8824215211543361,0.3669206565186016,0.8214829204489686,0.5186167568025207,0.8828882696676895,0.3656574090229402,0.8202882346394641,0.5213282101209676,0.8825052399848359,0.36669418622603234,0.8212695719965228,0.5191017118675194,0.8828235816585602,0.3658325780780847,0.8204545705829864,0.5209512997587407,0.882561595478024,0.36654170939254344,0.8211257254339396,0.5194285028578981,0.8827790529871893,0.3659531403405939,0.8205689272585608,0.5206920587489436,0.8825997738746502,0.36643840020305235,0.8210281701492106,0.5196500459207123,0.8827484358333714,0.366036028756405,0.8206474895998537,0.5205139081512276,0.8826257345284897,0.36636814584042265,0.8209617855488239,0.5198007634658542,0.8827274083178241,0.3660929517440538,0.820701413543985,0.5203916031434528,0.8826434272360099,0.36632026334848666,0.820916520523483,0.5199035139078781,0.8827129808794407,0.3661320060420592,0.8207383969721511,0.5203077090647255,0.8826555022213575,0.36628758305474834,0.8208856173668093,0.5199736549535804,0.8827030893195054,0.3661587811109038,0.8207637460489081,0.5202502010346554,0.8826637506703393,0.3662652584815594,0.8208645024494593,0.52002157570037,0.8826963113436678,0.3661771277436396,0.82078111264534,0.5202107997869873"
mersenne, 3.998678949312307, 0.5, 100, "0.9996697373280767,0.0013201782443248652,0.005271999774955164,0.020969895311642464,0.08209351382864069,0.3013171285870951,0.8418223520784219,0.5324540106982786,0.9954580775000209,0.01807920090212494,0.0709859218420096,0.263700563744001,0.7763938070952776,0.6941965106596522,0.8488704181582458,0.5129882484948751,0.9989951817863343,0.004013908134112196,0.015985905410364855,0.06290064435637627,0.2356987449694687,0.720341405883673,0.805532534194536,0.6263925397754435,0.9357905447671686,0.24026702692044452,0.7299139877966094,0.7882978015128901,0.6673170478494866,0.8877267421305447,0.39854022730248667,0.9585069944334494,0.1590328042715723,0.5347888066176583,0.9948302918807668,0.020565134808559413,0.08054223127503726,0.29612289037829786,0.8334611446461253,0.5550312933680661,0.9875599650560658,0.049124892419892194,0.18678484101784107,0.6073843940708656,0.9535593385427963,0.17707720437103272,0.5826909675997228,0.9723275859130331,0.10759106129168454,0.38393405830847427,0.9458023223189697,0.20497344021947092,0.6516220385625904,0.9077431369712913,0.3348715049156273,0.8906360794165538,0.3894851389330812,0.9508317339596878,0.18694123051226552,0.6077760353358217,0.9532223870510954,0.1782989665556272,0.5858402352411632,0.9702052876057862,0.11558976243451365,0.4087800276334592,0.9663963964667601,0.12985470512103006,0.4518205739479575,0.9903877754475411,0.03806674258888726,0.14642228899778317,0.4997661005128263,0.9996695185644698,0.0013210524317585337,0.005275486137171477,0.020983689113999216,0.08214635678244005,0.30149372637978633,0.8421028303215001,0.5316869595760984,0.9956548101180221,0.017299521553716727,0.0679785342414632,0.25334611408836194,0.7563975498527703,0.736797768526672,0.7754510801284314,0.6962767796242965,0.8456223333646041,0.5220083538886509,0.9977329066387295,0.009044826440423686,0.03584022961984024,0.1381771804013128,0.47617967254394317,0.9974008549023505,0.010366133491655565,0.04102115484035566,0.15730171073728483"
mersenne, 3.568704773206264, 0.5, 100, "0.892176193301566,0.3433016672534205,0.8045489048527953,0.5611786990866751,0.8788191265171211,0.38005303114126043,0.8408322551279871,0.4776118001240782,0.8903874460775737,0.34829717066290256,0.8100469194340519,0.5491198429430589,0.8835657688460514,0.3671387150245657,0.8291809846699049,0.5054709134475821,0.8920693787774568,0.34360061343251513,0.8048829333601212,0.5604522263950649,0.8791344627874487,0.37920007409293083,0.8400994331627218,0.4793925898656566,0.8906606880312801,0.34753555511225537,0.8092201985463918,0.5509468808268424,0.8829133179148061,0.368923388572962,0.8308619980086136,0.501511288977816,0.8921680423999397,0.34332448238525104,0.8045744198989351,0.5611232349560863,0.8788433343635923,0.3799875761832907,0.8407762031524038,0.47774814427664963,0.8904091666799604,0.3482366476683456,0.8099813741681117,0.5492648748173853,0.8835148472830608,0.3672781120015542,0.8293131034431594,0.505160438162489,0.8920811582579705,0.3435676497134616,0.8048461325286058,0.5605323029078179,0.8790998891070739,0.37929362751773205,0.8401800635552343,0.47919684211627045,0.8906317600194209,0.347616212255341,0.8093079465285548,0.5507531908147447,0.8829836152895961,0.36873124756743936,0.8306821092293396,0.5019359804121143,0.8921628177241449,0.3433391064893967,0.8045907726474465,0.5610876852135723,0.8788588388396706,0.3799456518417923,0.8407402854188463,0.4778355009151207,0.8904230134809118,0.34819806273321646,0.8099395737613504,0.5493573504778274,0.8834823001408867,0.3673671995958553,0.8293974669488929,0.5049621211949638,0.8920883223445677,0.34354760123656664,0.8048237465336819,0.5605810088290161,0.8790788375480926,0.37935058705855085,0.8402291243766059,0.4790777136347433,0.8906140210985227,0.3476656689973905,0.80936172821348,0.5506344489528066,0.8830265787733472,0.3686137998284603,0.8305720210025695,0.5021957688962735,0.89215898714464,0.34334982833110855,0.8046027608962092,0.5610616223786852"
mersenne, 3.5352244081441313, 0.5, 100, "0.8838061020360328,0.3630423619187966,0.8174945027111715,0.527445727120743,0.8811431308386195,0.37024374757997525,0.824284642123004,0.5120400327288115,0.8832936274633204,0.3644321261779997,0.818833455579047,0.5244336694556742,0.8816955582055781,0.36875395816816914,0.8229100109280655,0.5151851591204653,0.882990917971659,0.3652521625065139,0.8196171041899939,0.522664922818165,0.8819900617601959,0.3679588574584975,0.8221699476615539,0.5168728751868575,0.8827996451515523,0.36576998422106943,0.8201094993422547,0.5215513332160132,0.8821641318368592,0.36748861470855465,0.8217301519288435,0.5178739960001534,0.8826766694859761,0.36610277242675926,0.8204249459462887,0.5208370255144474,0.8822711725319943,0.3671993425449023,0.8214588326872325,0.5184909264119951,0.8825973580465725,0.3663173428179878,0.8206279198677879,0.5203770326704185,0.8823381939238114,0.36701817931985087,0.8212886115934425,0.5188777123908462,0.8825462610953765,0.3664555577408562,0.8207584925785862,0.5200809662431963,0.8823805397439292,0.36690369941367657,0.821180926542642,0.5191222946461328,0.8825134042692617,0.3665444242054075,0.8208423740771021,0.5198907059729199,0.8824074252003559,0.36683100928362167,0.8211125027739125,0.519277661172974,0.8824923128808732,0.36660146516683434,0.8208961859020908,0.5197686236333249,0.8824245417096125,0.3667847287649225,0.8210689191068977,0.5193766072299826,0.8824787917524639,0.3666380309563606,0.8209306695713677,0.5196903801199657,0.8824354564006464,0.3667552159671739,0.8210411181667789,0.5194397154495813,0.8824701317641769,0.3666614498691584,0.8209527500039572,0.5196402751596728,0.8824424231292347,0.36673637782892565,0.8210233694941543,0.5194800021330076,0.8824645887220005,0.3666764394519156,0.82096688083955,0.5196082076312855,0.8824468725691657,0.3667243462972642,0.821012032468776,0.5195057342241914,0.8824610422395895,0.36668602979205994,0.8209759209196087,0.5195876919663722"
true, 3.7897305295216763, 0.5, 100, "0.9474326323804191,0.18874388891513655,0.5802821490328904,0.9230069722897103,0.26931758433750286,0.7457644836486103,0.7185322208527701,0.7664490047242267,0.6783804401272291,0.8268449932365052,0.5425846272799635,0.9405601437304143,0.21187155425484402,0.6328167785528266,0.8805806615586784,0.39852184750666564,0.9084066868448547,0.31532065613636134,0.8181783394753863,0.5637699557401531,0.9320212867141882,0.24010826065496105,0.691460149096523,0.8085125232137778,0.5867261678211593,0.9189284463623324,0.28233097111026545,0.7678759345771795,0.6754909820386528,0.830719979981169,0.5329281833523624,0.943323559226716,0.20261499372353806,0.6122770427469789,0.89965878025832,0.34210981111302474,0.8529572585737415,0.47531245071656575,0.9451228860262956,0.1965567096595629,0.5984824672219634,0.9106768077527366,0.30827396082816516,0.808126404985994,0.5876284857206697,0.9183322333555074,0.2842227504253141,0.7709834556428499,0.6691450141957264,0.8390083061550956,0.5118916677910826,0.9468967199054998,0.19056023951514242,0.5845546962295683,0.9203379666382437,0.27784786001527845,0.7604034683662729,0.6904511327465538,0.8099729137897247,0.5833031683645675,0.9211341086608779,0.27530900099070976,0.7561041261934686,0.6988667708787,0.797556397595547,0.6118906122926544,0.8999870664566667,0.34111495873823794,0.8517629454998537,0.4785021022514406,0.945681172005957,0.19467198792604926,0.59413426493115,0.9138508454570002,0.29835592580697695,0.7933409283690673,0.6213304880468747,0.8916436782993274,0.36614568389853647,0.8795321140882605,0.40154231703847243,0.9106953054879824,0.3082163814668321,0.8080427192425258,0.5878239015506275,0.9182022979956264,0.284634676759414,0.771656507917451,0.6677609096290139,0.8407755068725534,0.5073390097743059,0.9472285134600545,0.1894359591477904,0.5819130338613614,0.9220045064675931,0.2725278466007597,0.7513384053796143,0.7080315877672654,0.7834239279734478,0.6430069027350691"
true, 3.816551284155783, 0.5, 100, "0.9541378210389457,0.16700785509451915,0.5309442317158398,0.9504832996210348,0.17962521052262187,0.5624069753541504,0.9392737637248092,0.21769059133427654,0.6499640183862403,0.8683066099065014,0.4364235595105995,0.9387114589636392,0.21957480465462012,0.6540107536514983,0.8636118494489273,0.44953792372903495,0.9444192741610599,0.20033653514295133,0.611418415397162,0.9067589118493762,0.3226786775252782,0.8341345661347869,0.5280354863989597,0.9511380556289987,0.17737214000726095,0.5568778218259947,0.9417909470615567,0.2092262385203285,0.6314507748321885,0.8881904627568145,0.3790147032253628,0.8982732728410412,0.34875035040027114,0.866828651591515,0.44057023970380027,0.9406581572641916,0.21304137516950183,0.6398629423826592,0.8794798086555066,0.4045356389290698,0.9193558937419922,0.2829615333658259,0.7743565164832403,0.6668602881645413,0.847876042384946,0.49226740673342306,0.9539096179932549,0.16779871776486738,0.5329520302302918,0.9499936711279263,0.18130792486288522,0.5665111685729673,0.937254407464133,0.2244459735526892,0.6643470000102522,0.8510530135393497,0.4837928406715372,0.9531353198285174,0.17047917039284916,0.5397215036275113,0.9481160746267474,0.1877437284120001,0.5820088842188329,0.9284697691424499,0.2534711276455494,0.7221812495307475,0.7657356460021671,0.6846303974188549,0.8240377566407576,0.5533981510917322,0.943255449675256,0.2042794050348561,0.6203778530565724,0.898832834710496,0.34704805332991623,0.8648522830026463,0.4460892446609921,0.9430455126341623,0.20498954081516513,0.6219788934887442,0.897351925221519,0.3515480633284087,0.8700287497052236,0.4315707507874168,0.9362665824606287,0.22773922174674674,0.6712324024601898,0.842234493043069,0.5071263577466311,0.9539439975784128,0.1676795969756868,0.5326499183372001,0.9500693118496745,0.18104808865618754,0.5658788309268937,0.9375739107443363,0.22337920732902036,0.6620988931208257,0.8538539242760657,0.4762575127638314"
true, 3.9417697160640004, 0.5, 100, "0.9854424290160001,0.056547241281430696,0.21029203782647082,0.6546069243158729,0.8912211208372842,0.382138943321419,0.9306864044807706,0.25428049372665057,0.7474459584583273,0.7440898308940882,0.7505923981553828,0.7379128899004102,0.762328238453857,0.7141851915702713,0.8046125753925228,0.6196902640649365,0.9289735848005959,0.26008452317060643,0.7585563872296721,0.721929583823598,0.7912994693566198,0.6509620585464514,0.8956112981003544,0.3685227549772725,0.917303949355907,0.2990124566606001,0.8262107288232421,0.5659851554209159,0.9682798031006322,0.12106761757686703,0.41944469915945126,0.9598636684670772,0.15185828034118917,0.5076894662770095,0.985209360483417,0.05743898149106093,0.21340640686778603,0.6616816745759742,0.8824007691911256,0.40903607060442787,0.9528265059956266,0.17717527801588207,0.5746477402095833,0.9634777642870269,0.13870441973482414,0.4709055045235063,0.9821057616815334,0.06927279719192452,0.2541419632482119,0.7471775299628005,0.7446131837541939,0.7495842348909039,0.7399005655432352,0.7585845893082002,0.721872095278566,0.7914000377487816,0.6507310662980305,0.8958859951962653,0.3676657274909662,0.9164127399706037,0.30194125517275006,0.8308175782664706,0.5540540866570091,0.9739251917009993,0.10010089770931191,0.35507740674516236,0.9026551817909733,0.3463585928678846,0.892394266638375,0.3785152937302509,0.9272676872032093,0.26584210824300275,0.7693155176368446,0.699542528731482,0.8284921139969109,0.5600976124474972,0.9712058485855046,0.11023178033486325,0.38661167071212527,0.9347634378484834,0.24037208587243558,0.7197409224286939,0.7951098487970981,0.6421544027007173,0.9057876424400374,0.3363763947961351,0.8799106732978841,0.41651845058377385,0.9579715693393445,0.15870369658874553,0.5262926099992492,0.9827174783270566,0.06694637087082218,0.246220888459483,0.731577332940355,0.7740529617155679,0.6893957126945167,0.8440482482092644,0.5188583125887142,0.984040593983787"
true, 3.6664471363010516, 0.5, 100, "0.9166117840752629,0.28024349863492237,0.7395483462328192,0.706218544139059,0.7606921307045102,0.6674386177359268,0.8138204061598625,0.5555281639566373,0.905306745331359,0.3143114684687733,0.7901918408114383,0.6078554879441086,0.8739607148040521,0.40387155852593976,0.8827313293970035,0.37953861642720155,0.8634081715833087,0.4324006128263285,0.8998573043885526,0.3303987163435237,0.8111479155783551,0.5616519444553494,0.9026757568997698,0.32210557471916407,0.8005818340915236,0.5853503422392811,0.8899028865759332,0.3592228678292888,0.8439493979840587,0.4828667307418792,0.9155355024947689,0.2835272596063257,0.7448004311433929,0.696891685937304,0.7744770624953187,0.6403902442466157,0.8443482350663012,0.48186022273489126,0.9154053340748948,0.2839238307990117,0.7454293604215035,0.6957612474368478,0.7761044883607887,0.6371049952105359,0.8476907184825518,0.4733792585428856,0.9140135054375055,0.28815640997969166,0.7520700451080689,0.6836482715331594,0.7929546667712349,0.6019483565016884,0.8785046853145102,0.3913353136495489,0.8733183247408862,0.4056316167827581,0.8839606359920372,0.37608299187328126,0.8603119304126893,0.4406164314780076,0.9036823947907906,0.3191294804604781,0.7966671014156194,0.5939227520146917,0.884268281723345,0.3752164551511945,0.8595217811294342,0.4427018189489231,0.9045745391215623,0.3164856720080501,0.7931349791904652,0.6015608891476776,0.8787937963632453,0.3905325694007054,0.8726763140729098,0.4073876122016791,0.885164467628888,0.3726882389835556,0.8571849658111536,0.4488424260618598,0.9070163349130727,0.309219730064275,0.7831636992250256,0.6226298910066421,0.861475421442259,0.4375373744379155,0.9023068487527236,0.32319437987841176,0.801997813186935,0.5822219822105662,0.8918249355519529,0.353713960757697,0.8381512625886979,0.4973672064572471,0.9165863697235511,0.2803211363530545,0.739673433526177,0.7059987605957658,0.7610243056081226,0.66680321838865"
true, 3.9490958368970057, 0.5, 100, "0.9872739592242514,0.049616790229203234,0.18621947342949596,0.5984530170362186,0.9489953868481424,0.1911486488912953,0.6105730361079045,0.9389907484399075,0.2262323380947728,0.6912942309180131,0.8427627887102627,0.5233091851968099,0.985128343920014,0.057856188772995774,0.2152606733738223,0.66709515328598,0.877012082678526,0.4259569388411628,0.9656235353075614,0.1310891438582849,0.4498208933725776,0.9773303620245655,0.08749508329400653,0.31529460198366455,0.8525462737060009,0.4964452799784865,0.9872240583132837,0.049808828199558244,0.18690244774122466,0.6001437893428425,0.9476693516272017,0.19584415948035222,0.6219400415311842,0.9285533773352651,0.2619909269683372,0.763564319104702,0.7129454742490199,0.808199147938483,0.6121623192865118,0.9375928097674432,0.23107159984408884,0.7016655371250216,0.8266682246109207,0.5658575349606273,0.9701458818751374,0.11437706939549815,0.4000234866371975,0.9478015488731086,0.19537667030608138,0.6208161380510921,0.9296308269827966,0.25833939444257753,0.7566473615126836,0.7271554352432075,0.7835022262171533,0.6698712565216804,0.8733178869957738,0.4369033022741502,0.9715518454798729,0.10914849521214731,0.38399073336920553,0.9341264353072173,0.24300460377369965,0.7264494731115264,0.7847668368366827,0.6670332818756743,0.8770937223269158,0.4257138130214645,0.9654811203674444,0.1316128066577852,0.4513456217438198,0.9779254679352148,0.08525010764835637,0.30796047191407944,0.8416345416459111,0.5263585556811952,0.984530232255262,0.06014652260653784,0.22323811641598038,0.6847845117225706,0.8524308348573452,0.49676666429179245,0.9872326735605704,0.04977567480660012,0.186784560008397,0.5998522093575276,0.9478996424810219,0.19502969263035277,0.6199808435313547,0.930425133899072,0.25564157594760933,0.7514693420917197,0.7375456570851314,0.764434619444827,0.7111307949874984,0.8112382236523388,0.6047280789535768,0.9439603924993504,0.2089038915951047,0.6526396451452993"
true, 3.9799676004980222, 0.5, 100, "0.9949919001245056,0.019832253420975606,0.0773663320661651,0.28409320255878484,0.8094627446297726,0.6138415854848859,0.9434118918078885,0.21247412925294556,0.6659634957593968,0.8853681424723387,0.403932462903683,0.958260891837258,0.1591865850684101,0.5327036039358718,0.9907352224492363,0.03653188956870875,0.14008415586539388,0.47942922599771165,0.9933077499972215,0.02645669052034541,0.10251096700192748,0.36616684437793884,0.9237054525379839,0.28048300085609557,0.8032063639880885,0.6290971640752818,0.92866145056345,0.26367030954104276,0.7727038537746446,0.6990120899740653,0.8373620517488234,0.5420192348525127,0.9879648052611772,0.04732320308777671,0.1794317351084177,0.5859944600540437,0.9655598520236043,0.13234993883754123,0.4570333409123922,0.9876443474415812,0.04856750645412021,0.18390914386938859,0.5973396885389128,0.9572816475501585,0.162754784430108,0.542332930069695,0.9878594918531297,0.04773221394005581,0.18090484909380444,0.5897447720766189,0.9629367470960803,0.1420433250644019,0.4850267866681024,0.9940996028608001,0.023344828120192118,0.09074265283482674,0.3283808534576331,0.8777693911807736,0.42701186645402384,0.9737895475239934,0.10158256238735464,0.363225953823152,0.9205380901903212,0.29112553455280055,0.8213517152504524,0.5839928848416999,0.966914005974621,0.12732438137588706,0.44222567546479447,0.9817072754194277,0.071472659382284,0.2641278368347065,0.7735637068147703,0.697142660098104,0.8403095501849358,0.5340695043405917,0.9903722278500818,0.03794930211853927,0.14530524441891385,0.4942786650988552,0.994861621166317,0.020345498443171992,0.07932695958976844,0.29067372215512366,0.8205997072157452,0.5859142246585486,0.9656147483587144,0.13214649056356498,0.4564377907714262,0.9874392506379025,0.04936344636121325,0.1867667317661395,0.6044970592969516,0.9515321050164461,0.18355116317008432,0.5964384766088965,0.9579766899650125,0.16022295444765156,0.5355108466730428,0.9899730804598165"
true, 3.594081852593437, 0.5, 100, "0.8985204631483592,0.3277135604219244,0.7918387071077677,0.5924131192838097,0.8678263406030455,0.4122547854740375,0.8708488266631035,0.40423051111391356,0.865556281177753,0.4182382924897586,0.8744941092925949,0.39446544226870356,0.8584912224168985,0.43662359594345357,0.884084586865251,0.3683180224707719,0.836198569130274,0.4922832678728939,0.8983064429249357,0.32832648461927494,0.7925964164012983,0.5908215451000408,0.8688744883055343,0.40947953868503156,0.8690707220754517,0.40895908051634805,0.8687310989378901,0.4098596660287745,0.8693175424415864,0.40830406175187234,0.8683009014620888,0.41099923906804725,0.870051253988279,0.4063543319251994,0.8670021222709908,0.4144315738183236,0.8722047555475106,0.40060937367882393,0.86301633778554,0.42488926031486457,0.8782440075283906,0.3843204585614953,0.8504253356480235,0.45717470220515355,0.891928894994606,0.34643980803230434,0.8137693801938273,0.5446787057940488,0.8913460045706529,0.348080734400382,0.8155709830768201,0.540603658830035,0.8925950545467721,0.3445614757209887,0.8116833669176609,0.5493679142136682,0.8897609993699727,0.3525304185754345,0.8203589679380416,0.5296603158195238,0.8953586259415794,0.3367351243724639,0.8027187032415872,0.5691637861177905,0.8813277078552242,0.37590207101900436,0.8431705388515179,0.47525975235841256,0.8963205980550345,0.33399796746509763,0.7994795183113065,0.5761745150490696,0.8776655992598397,0.3858918787238788,0.8517231333251459,0.45389960714986155,0.8908821542733963,0.3493847994293364,0.8169889368445685,0.5373799804590363,0.8934985857755741,0.3420087425952122,0.808807732731994,0.5557808539361823,0.8873374642886509,0.3592992441761164,0.8273694932711554,0.5133398892037968,0.8978808867800472,0.32954424009660205,0.7940938180008866,0.5876641050333743,0.8708999609627414,0.40409419188502604,0.8654623713099339,0.4184850257238402,0.8746388996968785,0.39407560201756187,0.8581949435159911,0.4373867596523504"
true, 3.635006922516334, 0.5, 100, "0.9087517306290835,0.30142212657165207,0.7654118781036012,0.6526892475681682,0.8240051562536311,0.5271510983589321,0.9060720684394077,0.30935899161723696,0.7766410605665808,0.6305636461642466,0.8467862558034583,0.4716032273988232,0.9058205457636453,0.31010129420989807,0.7776678613877861,0.6284947279716733,0.8487345125836128,0.4666776001717062,0.9047154831717428,0.3133571446287983,0.7821242453782276,0.6194266631047947,0.8569066161227588,0.44571606970476446,0.8980402918342294,0.3328355051409295,0.8071752122651966,0.5657647963492396,0.8930302950138969,0.3472419867652,0.8239288055340349,0.5273309229664787,0.9060364555201312,0.30946412167098963,0.7767867267318398,0.630270607523875,0.847064095794832,0.47090247303362565,0.9056740935833673,0.3105332971863571,0.778263591715252,0.6272908673803267,0.8498538409852796,0.4638352072893591,0.903997533312572,0.31546768561364824,0.784971838585478,0.6135566396188357,0.8618779150529383,0.4327271257464986,0.8923009993167291,0.34932389602737984,0.8262251204642822,0.5219040096935746,0.9070077065039742,0.30659366596432164,0.7727806251713555,0.6382735210103376,0.8392519736367839,0.4903918715277075,0.9084161608475133,0.30241890672275884,0.7668472819769048,0.6499120773432878,0.8270599266121704,0.5199215991501479,0.9073091050220823,0.30570151211054036,0.7715233040809881,0.6407611918315556,0.8367287462559024,0.4965919322132394,0.9087095102925268,0.30154758334204695,0.7655929382998362,0.6523397640578068,0.8243926574780129,0.526237784888334,0.9062493142349735,0.3088356213222708,0.7759146931343894,0.632022587104546,0.8453936926263755,0.47510702623140444,0.9064992617195112,0.30809718979618844,0.7748864627651538,0.6340812750050346,0.8434023456816936,0.48009291763359,0.9073112067262193,0.305695288648342,0.771514512971886,0.640778545008174,0.8367109870341719,0.49663540604378953,0.9087105805605155,0.3015444032251377,0.7655883501436267,0.6523486230884904"
true, 3.672862471702075, 0.5, 100, "0.9182156179255188,0.275816167015448,0.7336234598376314,0.7177510744257185,0.7440648956937249,0.6994317460986514,0.7721347804157107,0.6462131978164259,0.8396960650273368,0.4943914686320517,0.9181000857442188,0.2761710440468334,0.7342074062166476,0.7167476919577743,0.745666147832495,0.6965515502245585,0.7763237147963021,0.6377749555175871,0.8484975688539959,0.47214443047268256,0.9153657236339219,0.28454148781106475,0.7477126355616545,0.6928430843975456,0.7816275364410158,0.6269059493822862,0.8590637271170597,0.4446853590415199,0.9069777257126245,0.30987621418914046,0.785452460079561,0.6189393722743456,0.8662571961603232,0.4255219287432539,0.8978423118732498,0.3368804364054621,0.8204881225612016,0.5409662292102215,0.9120517028300581,0.2946127652661078,0.7632798952358373,0.663626369095121,0.8198799088914696,0.5423967378541174,0.911613708673145,0.29593778947281163,0.7652725348786904,0.6597580569894941,0.8244744831428691,0.5315231032678466,0.9145658723046385,0.2869796143195692,0.7515496226814522,0.6858071181916272,0.7914126665597976,0.6063112069969041,0.8767046591315266,0.3970129260947335,0.8792599993578151,0.3899178853954233,0.8737076062096201,0.4052732866159172,0.8852584711981318,0.3730743492272339,0.8590453597361319,0.4447338033010464,0.9069974012618538,0.3098173917992954,0.7853702961958924,0.6191116332505417,0.8661065834613884,0.425927057540892,0.8980633531607811,0.3362342770089675,0.8197123405517539,0.542790378400296,0.9114905461976877,0.2963101279538293,0.7658301554374508,0.6586703248889973,0.8257466333179595,0.5284849889023804,0.9152354771759965,0.28493882859363195,0.7483409265374559,0.6916983781284548,0.7832442828378778,0.62355169128106,0.8621492973009733,0.436511942036245,0.9034112881052114,0.32049152811990267,0.7998638999459282,0.5879578535076732,0.8898002089159706,0.3601454574081775,0.8463770243858603,0.4775564391427501,0.916365547794189,0.2814871903989908"
true, 3.718886339480769, 0.5, 100, "0.9297215848701923,0.2429896514625152,0.6840730793277346,0.8037149363730823,0.5866812352099458,0.9017792245909784,0.3293946106763716,0.8214789395122218,0.5453794844409794,0.9220632911263956,0.2672487606985816,0.7282578368023332,0.7359615073802643,0.7226620524441424,0.7453451890583619,0.7058659669690466,0.7721122202451736,0.6543564212174722,0.8411157530913064,0.49699213029410777,0.9296879390635673,0.24309718501958755,0.6842785958106707,0.8034334079721704,0.5873169026018067,0.9013678973814165,0.330623168075763,0.8230322724956516,0.5416563566231112,0.9232683797366321,0.26346033278951525,0.7216461226154233,0.7470238420205296,0.7027922451831992,0.7767835195110852,0.6448209873954951,0.8517249413925417,0.46965654033777443,0.9262975112211842,0.253889976682375,0.7044681053398034,0.7742453372084005,0.6500222653125771,0.8460217997382227,0.4844552851275045,0.9288229600161335,0.24585880747770966,0.6895270995523004,0.7961372482880654,0.6035854061133457,0.8898181711187296,0.3646062864175964,0.8615489773300695,0.4435974535793317,0.9178908879566721,0.2802820719560543,0.7501887473070754,0.6969400912743399,0.7854830923081344,0.6266301317692534,0.8700885348170542,0.4203623701630386,0.9061358421144757,0.31630496030694666,0.8042319765821766,0.5855122665139442,0.9025277948085669,0.32715554254587526,0.8186190876300328,0.5521872240276028,0.9195931743033392,0.27498028744523856,0.7414199735510973,0.7129714875170582,0.7610445982860702,0.6763007443320658,0.8141313364919083,0.562747471989679,0.9150794173278963,0.28899122606454397,0.7641392763124858,0.6702565313495039,0.8219211612088381,0.5443213665047625,0.9224162657992528,0.2661402354477262,0.7263342425453583,0.7392134901917594,0.716915402700876,0.7547394591746074,0.6883948982771707,0.797728499387179,0.6000710974826525,0.8924798219855627,0.35686280591707015,0.853528088285019,0.46492732626279376,0.9251470108873365,0.25753295016458916,0.7110872519211893"
